Date,Region,Product,Share
202003,Sucre,paceña pilsener 620cc ret x156 fut,0.04
202003,Potosi,paceña pilsener 620cc ret x156 fut,0.02
202003,Tarija,paceña pilsener 620cc ret x156 fut,0
202003,Tarija,paceña pilsener 620cc ret x156 fut,0
202003,Oruro Ciudad,paceña pilsener 620cc ret x156 fut,0
202003,Oruro Ciudad,paceña pilsener 620cc ret x156 fut,0
202003,Oruro Ciudad,paceña pilsener 620cc ret x156 fut,0.12
202003,Oruro Provincias,paceña pilsener 620cc ret x156 fut,0.2
202004,La Paz Ciudad,paceña pilsener 620cc ret x156 fut,0.39
202004,El Alto Ciudad,paceña pilsener 620cc ret x156 fut,0.36
202004,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0
202004,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.01
202004,Cochabamba Ciudad,paceña pilsener 620cc ret x156 fut,0.01
202004,Trinidad,paceña pilsener 620cc ret x156 fut,0
202004,Yacuiba,paceña pilsener 620cc ret x156 fut,0
202004,Sucre,paceña pilsener 620cc ret x156 fut,0
202004,Oruro Ciudad,paceña pilsener 620cc ret x156 fut,0
202005,La Paz Ciudad,paceña pilsener 620cc ret x156 fut,0.82
202005,La Paz Ciudad,paceña pilsener 620cc ret x156 fut,1.61
202005,El Alto Ciudad,paceña pilsener 620cc ret x156 fut,0.61
202005,El Alto Ciudad,paceña pilsener 620cc ret x156 fut,4.28
202005,El Alto Provincias,paceña pilsener 620cc ret x156 fut,2.94
202005,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0
202005,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.01
202005,Cochabamba Ciudad,paceña pilsener 620cc ret x156 fut,0.01
202005,Cochabamba Ciudad,paceña pilsener 620cc ret x156 fut,0.01
202005,Cochabamba Provincias,paceña pilsener 620cc ret x156 fut,0.39
202005,Trinidad,paceña pilsener 620cc ret x156 fut,0
202005,Yacuiba,paceña pilsener 620cc ret x156 fut,0
202005,Sucre,paceña pilsener 620cc ret x156 fut,0
202005,Tarija,paceña pilsener 620cc ret x156 fut,0
202005,Oruro Ciudad,paceña pilsener 620cc ret x156 fut,0
202005,Oruro Ciudad,paceña pilsener 620cc ret x156 fut,0.01
202002,Cochabamba Provincias,baltica 350cc lat x24,0.1
202002,El Alto Ciudad,maltin 473cc lat x24,0.1
202002,La Paz Ciudad,bock 473cc lat x24,0.1
202002,Santa Cruz Ciudad,huari pilsener 354cc lat x24,0.1
202002,Santa Cruz Ciudad Norte,maltin 473cc lat x24,0.1
202002,Potosi,paceña pilsener 1l ret x12 si,0.1
202003,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0
202003,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0.31
202003,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.01
202003,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.12
202003,Santa Cruz Provincias,paceña pilsener 620cc ret x156 fut,0.04
202003,Santa Cruz Provincias,paceña pilsener 620cc ret x156 fut,0.34
202004,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0
202004,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.01
202005,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0
202005,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.01
202002,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0.1
202002,Cochabamba Ciudad,maltin 473cc lat x24,0.1
202002,Santa Cruz Provincias,paceña pilsener 620cc ret x156 fut,0.09
202002,Trinidad,paceña ice 354cc lat x24,0.09
202002,Santa Cruz Ciudad Norte,paceña pilsener 473cc lat x24,0.09
202002,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0.09
202003,Cochabamba Ciudad,huari pilsener 620cc ret x12,0.01
202003,Cochabamba Ciudad,huari pilsener 620cc ret x12,0.03
202003,Cochabamba Ciudad,huari pilsener 620cc ret x12,2.5
202003,Cochabamba Provincias,huari pilsener 620cc ret x12,0.85
202003,Potosi,huari pilsener 620cc ret x12,0
202003,Oruro Ciudad,huari pilsener 620cc ret x12,0.01
202003,Oruro Ciudad,huari pilsener 620cc ret x12,1.83
202003,Oruro Provincias,huari pilsener 620cc ret x12,0.99
202004,Cochabamba Ciudad,huari pilsener 620cc ret x12,0.2
202004,Cochabamba Provincias,huari pilsener 620cc ret x12,0.04
202004,Oruro Ciudad,huari pilsener 620cc ret x12,0
202004,Oruro Ciudad,huari pilsener 620cc ret x12,0.28
202005,Cochabamba Ciudad,huari pilsener 620cc ret x12,0.25
202005,Cochabamba Ciudad,huari pilsener 620cc ret x12,0.4
202005,Cochabamba Provincias,huari pilsener 620cc ret x12,0.09
202005,Oruro Ciudad,huari pilsener 620cc ret x12,0.58
202005,Oruro Ciudad,huari pilsener 620cc ret x12,0.89
202005,Oruro Provincias,huari pilsener 620cc ret x12,0.72
202002,Yacuiba,paceña pilsener 1l ret x12 si,0.09
202002,Santa Cruz Provincias,imperial 620cc ret x12,0.09
202002,Santa Cruz Provincias,brahma 354cc lat x24,0.09
202002,Trinidad,paceña pilsener 710cc ret x12 si,0.08
202002,Yacuiba,paceña pilsener 473cc lat x24,0.08
202002,Cochabamba Ciudad,baltica 350cc lat x24,0.08
202002,Sucre,paceña pilsener 354cc lat x24 si,0.08
202002,Santa Cruz Ciudad,paceña pilsener 710cc ret x12 si,0.08
202002,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.08
202002,El Alto Ciudad,maltin 620cc ret x12,0.08
202002,La Paz Ciudad,paceña centenario 1l ret x12,0.08
202002,Cochabamba Provincias,paceña pilsener 354cc lat x24 si,0.07
202002,Santa Cruz Provincias,maltin 473cc lat x24,0.07
202002,Cochabamba Provincias,imperial 350cc lat x24,0.07
202002,Santa Cruz Provincias,ducal 620cc ret x12,0.07
202002,Santa Cruz Ciudad,huari pilsener 620cc ret x12,0.07
202002,Potosi,huari pilsener 620cc ret x12,0.07
202003,La Paz Ciudad,huari pilsener 620cc ret x12,0
202003,La Paz Ciudad,huari pilsener 620cc ret x12,0.18
202003,La Paz Ciudad,huari pilsener 620cc ret x12,0.77
202003,El Alto Ciudad,huari pilsener 620cc ret x12,0.07
202003,El Alto Ciudad,huari pilsener 620cc ret x12,0.32
202003,El Alto Provincias,huari pilsener 620cc ret x12,0.23
202003,Santa Cruz Ciudad,huari pilsener 620cc ret x12,0.08
202003,Santa Cruz Ciudad,huari pilsener 620cc ret x12,0.16
202003,Santa Cruz Ciudad,huari pilsener 620cc ret x12,1.08
202003,Santa Cruz Ciudad Norte,huari pilsener 620cc ret x12,0.08
202003,Santa Cruz Ciudad Norte,huari pilsener 620cc ret x12,0.67
202003,Santa Cruz Provincias,huari pilsener 620cc ret x12,0.06
202003,Santa Cruz Provincias,huari pilsener 620cc ret x12,0.6
202003,Trinidad,huari pilsener 620cc ret x12,0.15
202003,Pando,huari pilsener 620cc ret x12,0.03
202003,Yacuiba,huari pilsener 620cc ret x12,0.01
202003,Yacuiba,huari pilsener 620cc ret x12,0.04
202003,Sucre,huari pilsener 620cc ret x12,0.03
202003,Sucre,huari pilsener 620cc ret x12,0.46
202003,Potosi,huari pilsener 620cc ret x12,0.02
202003,Potosi,huari pilsener 620cc ret x12,0.32
202003,Tarija,huari pilsener 620cc ret x12,0
202003,Tarija,huari pilsener 620cc ret x12,0.02
202003,Tarija,huari pilsener 620cc ret x12,0.05
202003,Oruro Provincias,huari pilsener 620cc ret x12,0.35
202004,La Paz Ciudad,huari pilsener 620cc ret x12,0.18
202004,El Alto Ciudad,huari pilsener 620cc ret x12,0.09
202004,Santa Cruz Ciudad,huari pilsener 620cc ret x12,0.02
202004,Santa Cruz Ciudad Norte,huari pilsener 620cc ret x12,0.04
202004,Yacuiba,huari pilsener 620cc ret x12,0.01
202004,Sucre,huari pilsener 620cc ret x12,0.03
202004,Potosi,huari pilsener 620cc ret x12,0.01
202004,Tarija,huari pilsener 620cc ret x12,0.03
202004,Oruro Provincias,huari pilsener 620cc ret x12,0.04
202005,La Paz Ciudad,huari pilsener 620cc ret x12,0.02
202005,La Paz Ciudad,huari pilsener 620cc ret x12,0.17
202005,El Alto Ciudad,huari pilsener 620cc ret x12,0.03
202005,El Alto Ciudad,huari pilsener 620cc ret x12,0.1
202005,El Alto Provincias,huari pilsener 620cc ret x12,0.02
202005,Santa Cruz Ciudad,huari pilsener 620cc ret x12,0.02
202005,Santa Cruz Ciudad,huari pilsener 620cc ret x12,0.03
202005,Santa Cruz Ciudad Norte,huari pilsener 620cc ret x12,0.03
202005,Trinidad,huari pilsener 620cc ret x12,0
202005,Yacuiba,huari pilsener 620cc ret x12,0.01
202005,Sucre,huari pilsener 620cc ret x12,0.02
202005,Sucre,huari pilsener 620cc ret x12,0.08
202005,Potosi,huari pilsener 620cc ret x12,0.01
202005,Tarija,huari pilsener 620cc ret x12,0
202005,Tarija,huari pilsener 620cc ret x12,0.01
202002,Oruro Ciudad,maltin 350cc lat x24,0.07
202002,El Alto Ciudad,paceña pilsener 473cc lat x24,0.07
202002,Sucre,paceña pilsener 620cc ret x156 fut,0.07
202002,Oruro Provincias,huari pilsener 354cc lat x24,0.07
202002,Santa Cruz Ciudad,ducal 354cc lat x24 imp,0.07
202002,Tarija,paceña pilsener 710cc ret x12 si,0.07
202002,Yacuiba,paceña pilsener 354cc lat x24 si,0.07
202002,Santa Cruz Ciudad Norte,paceña ice 354cc lat x24,0.07
202002,Santa Cruz Ciudad Norte,paceña pilsener 473cc lat x24,0.07
202002,Yacuiba,paceña pilsener 1l ret x12 si,0.07
202002,Santa Cruz Ciudad,huari pilsener 354cc lat x24,0.06
202002,Yacuiba,paceña pilsener 620cc ret x156 fut,0.06
202002,Yacuiba,paceña pilsener 354cc lat x24 si,0.06
202002,Santa Cruz Ciudad,paceña pilsener 710cc ret x12 si,0.06
202002,Santa Cruz Ciudad Norte,paceña ice 354cc lat x24,0.06
202002,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0.06
202002,El Alto Ciudad,maltin 473cc lat x24,0.06
202002,Santa Cruz Ciudad Norte,huari pilsener 620cc ret x12,0.06
202002,El Alto Provincias,maltin 620cc ret x12,0.06
202002,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.06
202002,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.06
202002,Santa Cruz Ciudad Norte,paceña tropical 50l barril x1,0.06
202002,Santa Cruz Provincias,paceña pilsener 473cc lat x24,0.06
202002,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.06
202002,Santa Cruz Ciudad Norte,ducal 620cc ret x12,0.06
202002,La Paz Ciudad,maltin 473cc lat x24,0.06
202003,La Paz Ciudad,huari 330cc ow 8x2,0
202003,La Paz Ciudad,huari 330cc ow 8x2,0.01
202003,La Paz Ciudad,huari 330cc ow 8x2,0.07
202003,El Alto Ciudad,huari 330cc ow 8x2,0
202003,El Alto Ciudad,huari 330cc ow 8x2,0
202003,Santa Cruz Ciudad,huari 330cc ow 8x2,0.01
202003,Santa Cruz Ciudad,huari 330cc ow 8x2,0.02
202003,Santa Cruz Ciudad,huari 330cc ow 8x2,0.02
202003,Santa Cruz Ciudad Norte,huari 330cc ow 8x2,0.02
202003,Santa Cruz Ciudad Norte,huari 330cc ow 8x2,0.07
202003,Santa Cruz Provincias,huari 330cc ow 8x2,0.01
202003,Santa Cruz Provincias,huari 330cc ow 8x2,0.01
202003,Cochabamba Ciudad,huari 330cc ow 8x2,0
202003,Cochabamba Ciudad,huari 330cc ow 8x2,0.01
202003,Cochabamba Ciudad,huari 330cc ow 8x2,0.03
202003,Trinidad,huari 330cc ow 8x2,0.01
202003,Riberalta,huari 330cc ow 8x2,0
202003,Pando,huari 330cc ow 8x2,0
202003,Yacuiba,huari 330cc ow 8x2,0.01
202003,Sucre,huari 330cc ow 8x2,0.01
202003,Potosi,huari 330cc ow 8x2,0
202003,Tarija,huari 330cc ow 8x2,0
202003,Tarija,huari 330cc ow 8x2,0
202003,Oruro Ciudad,huari 330cc ow 8x2,0
202003,Oruro Ciudad,huari 330cc ow 8x2,0
202003,Oruro Provincias,huari 330cc ow 8x2,0
202004,La Paz Ciudad,huari 330cc ow 8x2,0.04
202004,El Alto Ciudad,huari 330cc ow 8x2,0
202004,Santa Cruz Ciudad,huari 330cc ow 8x2,0.01
202004,Santa Cruz Ciudad,huari 330cc ow 8x2,0.17
202004,Santa Cruz Ciudad Norte,huari 330cc ow 8x2,0.14
202004,Cochabamba Ciudad,huari 330cc ow 8x2,0.02
202004,Sucre,huari 330cc ow 8x2,0
202004,Potosi,huari 330cc ow 8x2,0
202004,Tarija,huari 330cc ow 8x2,0
202004,Oruro Ciudad,huari 330cc ow 8x2,0
202005,La Paz Ciudad,huari 330cc ow 8x2,0
202005,La Paz Ciudad,huari 330cc ow 8x2,0.04
202005,El Alto Ciudad,huari 330cc ow 8x2,0
202005,Santa Cruz Ciudad,huari 330cc ow 8x2,0.02
202005,Santa Cruz Ciudad Norte,huari 330cc ow 8x2,0
202005,Santa Cruz Ciudad Norte,huari 330cc ow 8x2,0.09
202005,Santa Cruz Provincias,huari 330cc ow 8x2,0
202005,Cochabamba Ciudad,huari 330cc ow 8x2,0.03
202005,Trinidad,huari 330cc ow 8x2,0
202005,Sucre,huari 330cc ow 8x2,0
202005,Potosi,huari 330cc ow 8x2,0
202005,Tarija,huari 330cc ow 8x2,0
202005,Oruro Ciudad,huari 330cc ow 8x2,0
202002,Cochabamba Ciudad,bicervecina el inca 620cc ret x12 si,0.06
202002,Santa Cruz Ciudad,corona balde ow 355 2x5,0.06
202002,Tarija,maltin 473cc lat x24,0.06
202002,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.06
202002,Oruro Ciudad,maltin 473cc lat x24,0.06
202002,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,0.06
202002,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.06
202002,Tarija,paceña pilsener 354cc lat x24 si,0.06
202002,Santa Cruz Ciudad,ducal 620cc ret x12,0.06
202002,Yacuiba,baltica 350cc lat x24,0.05
202002,Santa Cruz Ciudad Norte,imperial 620cc ret x12,0.05
202002,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.05
202002,Santa Cruz Provincias,paceña ice ow 300 cc x 24 six pack,0.05
202002,Santa Cruz Ciudad Norte,huari 330cc ow 8x2,0.05
202002,Cochabamba Ciudad,huari pilsener 354cc lat x24,0.05
202002,Sucre,paceña pilsener 354cc lat x24 si,0.05
202002,Tarija,paceña pilsener 710cc ret x12 si,0.05
202002,Trinidad,brahma 354cc lat x24,0.05
202002,Tarija,paceña pilsener 473cc lat x24,0.05
202002,Sucre,maltin 350cc lat x24,0.05
202002,Santa Cruz Ciudad,paceña ice ow 300 cc x 24 six pack,0.05
202002,Tarija,huari pilsener 620cc ret x12,0.05
202002,Santa Cruz Provincias,brahma 354cc lat x24,0.05
202002,Tarija,paceña pilsener 1l ret x12 si,0.05
202003,La Paz Ciudad,paceña pilsener 300cc ow x24,0
202003,La Paz Ciudad,paceña pilsener 300cc ow x24,0
202003,La Paz Ciudad,paceña pilsener 300cc ow x24,0.01
202003,El Alto Ciudad,paceña pilsener 300cc ow x24,0
202003,El Alto Ciudad,paceña pilsener 300cc ow x24,0
202003,El Alto Provincias,paceña pilsener 300cc ow x24,0
202003,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.01
202003,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.01
202003,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.03
202003,Santa Cruz Ciudad Norte,paceña pilsener 300cc ow x24,0.01
202003,Santa Cruz Ciudad Norte,paceña pilsener 300cc ow x24,0.03
202003,Santa Cruz Provincias,paceña pilsener 300cc ow x24,0.01
202003,Santa Cruz Provincias,paceña pilsener 300cc ow x24,0.05
202003,Cochabamba Ciudad,paceña pilsener 300cc ow x24,0
202003,Cochabamba Ciudad,paceña pilsener 300cc ow x24,0
202003,Cochabamba Ciudad,paceña pilsener 300cc ow x24,0.01
202003,Cochabamba Provincias,paceña pilsener 300cc ow x24,0
202003,Trinidad,paceña pilsener 300cc ow x24,0.02
202003,Trinidad,paceña pilsener 300cc ow x24,0.04
202003,Riberalta,paceña pilsener 300cc ow x24,0.03
202003,Yacuiba,paceña pilsener 300cc ow x24,0
202003,Yacuiba,paceña pilsener 300cc ow x24,0
202003,Sucre,paceña pilsener 300cc ow x24,0.01
202003,Potosi,paceña pilsener 300cc ow x24,0
202003,Tarija,paceña pilsener 300cc ow x24,0
202003,Oruro Ciudad,paceña pilsener 300cc ow x24,0
202003,Oruro Provincias,paceña pilsener 300cc ow x24,0
202004,La Paz Ciudad,paceña pilsener 300cc ow x24,0.01
202004,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.01
202004,Santa Cruz Ciudad Norte,paceña pilsener 300cc ow x24,0.07
202004,Cochabamba Ciudad,paceña pilsener 300cc ow x24,0
202004,Yacuiba,paceña pilsener 300cc ow x24,0
202005,La Paz Ciudad,paceña pilsener 300cc ow x24,0
202005,El Alto Ciudad,paceña pilsener 300cc ow x24,0
202005,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0
202005,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.03
202005,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.05
202005,Santa Cruz Ciudad Norte,paceña pilsener 300cc ow x24,0
202005,Santa Cruz Ciudad Norte,paceña pilsener 300cc ow x24,0.07
202005,Santa Cruz Provincias,paceña pilsener 300cc ow x24,0.02
202005,Santa Cruz Provincias,paceña pilsener 300cc ow x24,0.19
202005,Cochabamba Ciudad,paceña pilsener 300cc ow x24,0
202005,Trinidad,paceña pilsener 300cc ow x24,0.05
202005,Yacuiba,paceña pilsener 300cc ow x24,0
202005,Yacuiba,paceña pilsener 300cc ow x24,0.01
202005,Sucre,paceña pilsener 300cc ow x24,0
202002,Sucre,paceña pilsener 1l ret x12 si,0.05
202002,Santa Cruz Provincias,corona balde ow 355 2x5,0.05
202002,Santa Cruz Provincias,paceña pilsener 620cc ret x156 fut,0.05
202002,La Paz Ciudad,corona balde ow 355 2x5,0.05
202002,La Paz Ciudad,bicervecina el inca 620cc ret x12 si,0.05
202003,La Paz Ciudad,paceña tropical 620cc ret x156,0.07
202003,El Alto Ciudad,paceña tropical 620cc ret x156,0.01
202003,El Alto Provincias,paceña tropical 620cc ret x156,1.19
202003,Riberalta,paceña tropical 620cc ret x156,0.24
202003,Pando,paceña tropical 620cc ret x156,0.25
202005,La Paz Ciudad,paceña tropical 620cc ret x156,0
202005,El Alto Provincias,paceña tropical 620cc ret x156,0.04
202002,Trinidad,corona balde ow 355 2x5,0.05
202002,El Alto Ciudad,huari pilsener 620cc ret x12,0.05
202002,El Alto Ciudad,bicervecina el inca 620cc ret x12 si,0.05
202002,Santa Cruz Ciudad,huari pilsener 620cc ret x12,0.05
202002,Trinidad,paceña pilsener 620cc ret x156 fut,0.05
202002,Oruro Provincias,imperial 350cc lat x24,0.05
202002,Trinidad,paceña pilsener 354cc lat x24 si,0.05
202002,Sucre,paceña pilsener 473cc lat x24,0.05
202002,Tarija,brahma fronteras ret 1l x 12,0.05
202002,Potosi,maltin 473cc lat x24,0.05
202002,El Alto Provincias,paceña pilsener 473cc lat x24,0.05
202002,Potosi,baltica 350cc lat x24,0.05
202002,Oruro Ciudad,paceña pilsener 473cc lat x24,0.05
202002,Oruro Ciudad,paceña pilsener 473cc lat x24,0.05
202002,Yacuiba,baltica 473cc lat x24,0.05
202002,Santa Cruz Ciudad,huari pilsener 354cc lat x24,0.04
202002,Santa Cruz Ciudad Norte,paceña pilsener 710cc ret x12 si,0.04
202002,Yacuiba,baltica 350cc lat x24,0.04
202002,Yacuiba,brahma 354cc lat x24,0.04
202002,Cochabamba Provincias,huari miel 330cc ow x24,0.04
202002,El Alto Provincias,huari miel 330cc ow x24,0.04
202002,Potosi,baltica 473cc lat x24,0.04
202002,Santa Cruz Ciudad,baltica 350cc lat x24,0.04
202002,Santa Cruz Ciudad Norte,paceña pilsener 300cc ow x24,0.04
202002,Cochabamba Ciudad,maltin 350cc ow x24,0.04
202002,Santa Cruz Ciudad,brahma 354cc lat x24,0.04
202002,Oruro Ciudad,huari pilsener ret x12 1l,0.04
202002,Cochabamba Provincias,corona balde ow 355 2x5,0.04
202002,El Alto Provincias,brahma 354cc lat x24,0.04
202003,La Paz Ciudad,paceña pilsener 473cc lat x24,0
202003,La Paz Ciudad,paceña pilsener 473cc lat x24,0.1
202003,La Paz Ciudad,paceña pilsener 473cc lat x24,0.25
202003,El Alto Ciudad,paceña pilsener 473cc lat x24,0.03
202003,El Alto Ciudad,paceña pilsener 473cc lat x24,0.1
202003,El Alto Provincias,paceña pilsener 473cc lat x24,0.05
202003,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0.01
202003,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0.14
202003,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0.24
202003,Santa Cruz Ciudad Norte,paceña pilsener 473cc lat x24,0.09
202003,Santa Cruz Ciudad Norte,paceña pilsener 473cc lat x24,0.11
202003,Santa Cruz Provincias,paceña pilsener 473cc lat x24,0.06
202003,Cochabamba Ciudad,paceña pilsener 473cc lat x24,0
202003,Cochabamba Ciudad,paceña pilsener 473cc lat x24,0.42
202003,Cochabamba Ciudad,paceña pilsener 473cc lat x24,0.47
202003,Cochabamba Provincias,paceña pilsener 473cc lat x24,0.18
202003,Trinidad,paceña pilsener 473cc lat x24,0.02
202003,Riberalta,paceña pilsener 473cc lat x24,0
202003,Pando,paceña pilsener 473cc lat x24,0.05
202003,Yacuiba,paceña pilsener 473cc lat x24,0.01
202003,Yacuiba,paceña pilsener 473cc lat x24,0.09
202003,Sucre,paceña pilsener 473cc lat x24,0.02
202003,Sucre,paceña pilsener 473cc lat x24,0.35
202003,Potosi,paceña pilsener 473cc lat x24,0.01
202003,Potosi,paceña pilsener 473cc lat x24,0.11
202003,Tarija,paceña pilsener 473cc lat x24,0.03
202003,Tarija,paceña pilsener 473cc lat x24,0.05
202003,Tarija,paceña pilsener 473cc lat x24,0.16
202003,Oruro Ciudad,paceña pilsener 473cc lat x24,0
202003,Oruro Ciudad,paceña pilsener 473cc lat x24,0.02
202003,Oruro Ciudad,paceña pilsener 473cc lat x24,0.03
202003,Oruro Provincias,paceña pilsener 473cc lat x24,0.03
202004,La Paz Ciudad,paceña pilsener 473cc lat x24,0.89
202004,El Alto Ciudad,paceña pilsener 473cc lat x24,0.31
202004,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0.15
202004,Santa Cruz Ciudad Norte,paceña pilsener 473cc lat x24,0.19
202004,Santa Cruz Provincias,paceña pilsener 473cc lat x24,0
202004,Cochabamba Ciudad,paceña pilsener 473cc lat x24,2.41
202004,Cochabamba Provincias,paceña pilsener 473cc lat x24,0.36
202004,Yacuiba,paceña pilsener 473cc lat x24,0.11
202004,Sucre,paceña pilsener 473cc lat x24,0.37
202004,Potosi,paceña pilsener 473cc lat x24,0.18
202004,Tarija,paceña pilsener 473cc lat x24,0.09
202004,Tarija,paceña pilsener 473cc lat x24,0.29
202004,Oruro Ciudad,paceña pilsener 473cc lat x24,0.13
202005,La Paz Ciudad,paceña pilsener 473cc lat x24,0.12
202005,La Paz Ciudad,paceña pilsener 473cc lat x24,0.83
202005,El Alto Ciudad,paceña pilsener 473cc lat x24,0.07
